,lyrics,isBad
115,我还是无力抵抗陷入沼泥,0
116,对你的凝视隔着万千眼神玻璃,0
117,而我已庆幸,0
118,从没剑拔弩张 也说不上麻木忍让,0
119,隐秘得像你 your velvet skins,0
120,越克制越上瘾 my deadly sins,0
121,夜空被高楼灯光点缀着,0
122,朝九晚五的上班族他们也先睡了,0
123,路灯把周围空气染成了金色,0
124,车窗外街景都是熟悉的,0
125,凌晨上海外滩随着交通灯呼吸着,0
126,是种雨后像虚构一般的色调,0
127,车轮行驶在镜子一般的街道,0
128,14那清闲的音符准备迎接,0
129,破晓我隐约听见这夜街的音乐,0
130,天晚了天空被黑暗給添滿了,0
131,有宵禁的孩子都遣返了,0
132,踢到鐵板了但是入夜,0
133,速度才會減緩了街道距離延展了,0
134,閃著的壞的街燈亮又滅,0
135,即便抬頭吹來的是迎面,0
136,的冷風我再確定了一遍,0
137,yup 遺落在我臉上的是寂夜,0
138,夜幫我化解與白天的歧見,0
139,那窗口又是誰在輕敲著琴鍵,0
140,點煙的期间我忘了時間,0
141,chillin'不用赴約可以遲些,0
142,可以像近在咫尺般直接,0
143,想得到的平靜此刻就實現,0
144,破曉之前野貓跳上屋簷,0
145,我揮手向台北夜街道別,0
146,你可以认真听过我的歌词给我意见,0
147,我所有做的一切都是梦想前的历练,0
148,我没有太多积淀 我需要时间蜕变,0
149,那逝去的 青春 拿什么 来祭奠,0
150,我不需要 多帅的 球鞋SNAPBACK,0
151,把更多的 心思 投入共鸣的音乐,0
152,我知道 我努力 不一定会有结果,0
153,但至少 我全力 我真心的追过,0
154,我只想证明自己抓紧自己想做的,0
155,我不想做个普通人做别人做不到的,0
156,我爸妈就像音乐不停的 传我道理,0
157,他告诉我做男人就得必须靠我自己,0
158,我求求你们清醒 这时间不长抓紧,0
159,其实梦想就在眼前看你敢不敢去握紧,0
160,如果上天 给你平庸 难道你会甘心 ？,0
161,这现实 就得争斗 我不管会有多痛,0
162,功成名就哪个？像DIAMOND 一样闪烁,0
163,他们只会注重结果但是看不到你坎坷,0
164,他们不知道的更多 你过程付出的少多,0
165,最后你才懂得,0
166,是过程 不是结果,0
167,在破茧重生以后,0
168,重创的伤口不会再痛,0
169,梦想支撑我向前走,0
170,我要追寻我的自由,0
171,当遇到挫折的时候,0
172,我不会再去低头,0
173,为了心中的目标而奋斗,0
174,我会一直走到最后,0
175,经历过低谷让我变得更加强壮,0
176,我曾把理想大学写在我的墙上,0
177,但没有实现又让父母在次的失望,0
178,曾经我找不到出口 压抑在胸口,0
179,我无法挽留我的爱人叫她别走,0
180,我只能一根一根的灭了这烟头,0
181,痛在咽喉 我知道你懂我的感受,0
182,作为硬汉只能抗住压力握紧拳头到最后,0
183,没有任何优势还想缩小差距,0
184,THIS MY LIFE 我想要一个完美的结局,0
185,你没有经历过所以没资格对我评论,0
186,每一个讽刺过我的人我会留下凭证,0
187,校园出来我知道天才也需要勤奋,0
188,经历过才知道钱财的来之不易,0
189,玩多了感情游戏也会相信不离不弃,0
190,最懂你的人只有你自己,0
191,WAKE UP 因为梦想要继续,0
192,时间让我把这些看的更透,0
193,别趴下我不会选择逃走,0
194,成长让我 把珍惜两字看懂,0
195,有故事的你们都会读懂,0
196,我看到了过程 而不是注重结果,0
197,走出第一步就不曾后悔过,0
198,我看到了爸妈看的最重是我,0
199,我知道你们付出很多剩下的交给我,0
200,在破茧重生以后,0
201,重创的伤口不会再痛,0
202,梦想支撑我向前走,0
203,我要追寻我的自由,0
204,当遇到挫折的时候,0
205,我不会再去低头,0
206,为了心中的目标而奋斗,0
207,我会一直走到最后,0
208,我要当学霸 要 要 要,0
209,眼镜加速度推进 执笔刻画碰撞慧星,0
210,迈进教室染色体已蜕异,0
211,垂体过度分泌,0
212,拟定法案 宏观调控谁又被清算,0
213,策反太惊案 班主任都被我批判,0
214,太swag 无法被氧化,0
215,提纯降低化合价,0
216,供求关系弱化 让你经济建设作罢 用字孔乙己般刁钻 狂人日记般阴暗,0
217,像鲁迅笑抚胡须给你祥林嫂灯火阑珊,0
218,乱臣贼子弹劾竹简 make it rain im on it,0
220,惊艳四座 的party queen 说我是她的八旗兵,0
221,看我策马进 奉皇命 奉天承运举剑设法令,0
222,That right 这是腹黑aka饶舌尖子 继承着hip hop的文化,0
223,被痛斥 被控制 被打压之后竖起中指 同时,0
224,反对着应试教育的弊端 为了把学霸踢翻到火星去,0
225,笔到我手里就是揭露丑态的冷兵器 so what,0
227,是因为 我出现 言辞超级精髓 我突变 飞到山峰的顶端,0
228,i make it wrong 的能力超出了老师的范围 我饶舌天赋就像是强暴你思想的棒槌,0
229,我把说唱加现象 像是爱因斯坦实验产生了新货,0
230,就是准备后浪推前浪让牛顿定理重新再拼过,0
231,如果你有兴趣的话可以随时验货 来自minsta的饶舌歌手一次让你们见够,0
232,把考场当战场给校长大绝杀,0
233,奖状 这种东西我多的都拿来擦屁股,0
234,表扬 我从不差这种话来给我打基础,0
237,所有PUNCHLINE全部来自我的高智商,0
239,我要当学霸 劳其筋骨饿及体肤还必须要上知天文下知地理,0
240,让那些学渣 羞愧的恨不得立马把头都埋进地理,0
241,对难题不依不饶 饶舌我故意出道,0
242,学渣的家长脸红到连开那家长会都出席不了,0
243,为什么每天上课睡觉 却不会因为挂科补考,0
244,说了那么多是因为,0
245,我要当学霸 我不是学渣 学霸带个墨镜还要叼根大雪茄,0
246,精通琴棋书画还要玩Hip-Hop,0
247,学霸不想跟你废话 学霸最讨厌放假,0
251,我不打你 我不骂你 我用我的成绩单来羞辱你,0
252,我不要成绩 我要的是人生,0
254,我的人生除了学习就是复习 像个神经病,0
255,课本和习题就是我的毒品 惹到我瞬间变成药家鑫,0
263,我终结学霸学院权贵圈new blood 我所学 我所削 成绩单 我在打 只做HIP-HOP 不做奇葩 都怪我 太爱秀 让学渣们 糗太久,0
264,我才是学霸 学校老师都call me young star,0
268,你怕怕的辅导员居然 也是我麻吉,0
269,昨晚穿戴整齐出现在了我的私人party,0
270,期末考场就只是个舞台 炫耀新的球鞋,0
271,校园生物链的主宰 怎么可能为了成绩流血,0
272,总在飞行模式的学霸你怎么跟上我的速度,0
275,你可以把它当成weed... 当你思绪难产,0
277,这里是JR,0
280,矫正麦克风 让他们 去吃肠粉,0
281,画面尚未完整 总要人完成,0
282,我拿起麦克风 就会唱出经典的 版本,0
283,低调是让 他们露出马脚,0
284,我看你要往哪跑 顺势把你打倒,0
285,平时话少 是因为歌曲说的话多,0
286,我不耍花招 因为他们赶不上我,0
287,九零年的rapper remember the name,0
288,"这是""J"" to the ""R"" from the ""F"" to the ""O"" "" G""",0
292,黑白的战斗,0
293,要继续上,0
296,自我的态度,0
298,曾经的我 他们全都不会当回事,0
299,现在对我笑 还嘛都在装没事,0
302,你永远都不会,0
306,自我 不等于自私 而等于自己,0
307,执着 不等于固执 而等于深信,0
308,你想要取真经 必须上西天,0
309,你想要受尊敬 必须先受贬,0
310,这是黑白之战,0
312,我不需要翅膀 我只需要mic,0
313,黄皮肤的加入 smackin' your wife,0
316,黑白的战斗,0
317,要继续上,0
320,自我的态度,0
323,听歌不会点头只会摇头的dumbass,0
324,他们活的年代现在还在放着disco,0
325,as metter of fact 该问whats wrong with me,0
326,我把Hiphop带上舞台,0
327,让他们都像 傻仔,0
328,我说的话 你要听清楚甘mark低,0
329,我中意乱来 转移话题,0
336,黑白的战斗,0
337,要继续上,0
340,自我的态度,0
342,我突然想要说话 让这思维变大,0
343,打电话 给你的师傅 让她送我一束鲜花,0
344,你长天花 被人奸杀也没有用,0
345,不会惊动 因为这不是你的胡同,0
349,向着太阳向着自由向着新中国,0
350,还是这么多的人说,0
352,你入伙 但是我们就像楼价上涨,0
353,我在楼顶 当然你是要往上喊,0
354,做好准备上宝宝金水,0
355,来让你来听会,0
356,清水中没有可待因也不涨薪水,0
357,你听了不会 麦克风上都是误会,0
361,把握你的未来 变成未来战士,0
362,但是你都不能站直 怎么战死,0
363,若你太清醒 我建议你停下来,0
364,不管什么方式去让你的情绪get high,0
365,最简单 去楼下买上几瓶青岛,0
366,再回来听 好不好但就是千万不能嗑药,0
367,让我们游向月光,0
368,攀越那潮汐,0
369,城市用睡眠遮掩的夜,0
370,让我们游出去 游出去,0
371,今夜,0
373,破碎的光在我的眼前,0
374,舞蹈像一百万只眼睛,0
375,悲哀的拍打 快乐的浪,0
376,飘过我敞开的心,0
377,言语流出像无尽的雨落入安静港湾,0
378,朦胧月光洒下你我未作出任何防范,0
379,一瞬间精神的 静止的 天真的,0
380,不安的光都看着我,0
381,照亮记忆的光辉 丢掉的伤悲,0
382,他们都戴着锁,0
383,不用再看 我们早已越过深渊,0
384,我像月光环绕你身边,0
385,让我们游向月光,0
386,攀越那潮汐,0
387,城市用睡眠遮掩的夜,0
388,让我们游出去 游出去,0
389,今夜,0
391,你的声音 变得慵懒,0
392,口舌发干 天花旋转,0
393,你的笑像高度的酒,0
394,这气氛 开始迷幻,0
395,空旷的街道,0
396,这月光配你刚刚好,0
397,想霸占整个的夜晚,0
398,像发动机不停的运转,0
399,我感觉背部发痒开始长出了翅膀,0
400,想带你飞上月亮,0
401,然后独享你的美好,0
402,听见你尖叫,0
403,你的声音还在萦绕,0
404,像飞船无处停靠,0
405,我的欲望开始燃烧,0
406,让我们游向月光,0
407,攀越那潮汐,0
408,城市用睡眠遮掩的夜,0
409,让我们游出去 游出去,0
410,今夜,0
412,会想起你的,0
413,你的青春永远定格在这一天 以后只能从照片里才能看到你的脸,0
414,光辉的舞步到处都有你的身影 岁月的涟漪全部都是你的声音,0
415,有共你在舞台上挥洒青春的曾经 这也算是我人中的一种庆幸,0
416,我似乎已经忘记了 我是怎么认识你 但是我永远不会忘记我们怎么失去你,0
417,试着不去想起 但一次又一次的浮现眼底 就是这样的挥之不去,0
418,一开始 我觉得这怎么可能是真的,0
419,当意识到这是真的 坚强这两个字瞬间就没有了意义,0
420,情感再也没有办法隐藏 一种从没有过的悲伤它迎面而上,0
421,很不习惯 从现在就要开始怀念你 以前一年一度的聚会你从未缺席,0
422,舞蹈界的八卦我全部靠你 关于舞蹈的一切 我全部靠你,0
424,还记得跟你排练时的神情和语气,0
425,如果现在问我什么是生命的意义,0
426,我会说 当一个人离去 却还有很多人惦记,0
427,＊人群在眼前走过 脚步被身影淹没,0
428,只要有人在跳跃的角落 我们都会想起你的,0
429,外面街灯在闪烁 你的故事延续着,0
430,我们都会想你的,0
431,掌声为你而响着 笑声为你而留着,0
432,只要去到你去过的角落 我们都会想起你的,0
433,天色虽然灰暗了 黎明光辉紧跟着,0
435,生活 对你来说是多么的不容易 你的梦想注定了你一定要靠你自己,0
436,你就像钢筋一样细小而不易折断 无论多少风浪你的微笑始终像月牙一样,0
437,从东边跳到西边 从早晨练到晚上,0
438,你说舞是为了自己而跳不是为了炫耀,0
439,节拍在耳边萦绕 尝过汗水的味道,0
440,只有脚步不停 你说这样才能感觉到心跳,0
441,不知道 有一天当我们相遇 那情形应该相当有趣,0
442,你还是那张年轻的脸 我可能已经是满手老茧 而且还有一只耳朵可能什么都听不见,0
443,只看到你带着上帝刚和micheal jackson battle,0
444,你握着我的手问我怎么那么久,0
445,我一句话也说不出口 却已经满脸泪流,0
446,光想到这里 都已经满脸泪流,0
447,我知道你能看到 我知道你能听到,0
448,我知道我们的祈祷你都已经一一收到,0
449,天堂和人间的距离看起来很遥远,0
450,但音乐想起来的时候 你一定就在身边,0
451,从前你让我写一首歌给你用来求婚,0
452,现在我再写一首歌用来纪念你的人生,0
453,我不敢说你是我们所有人的精神,0
454,但你一定拥有舞者应该拥有的灵魂,0
455,＊人群在眼前走过 脚步被身影淹没,0
456,只要有人在跳跃的角落 我们都会想起你的,0
457,外面街灯在闪烁 你的故事延续着,0
458,我们都会想你的,0
459,掌声为你而响着 笑声为你而留着,0
460,只要去到你去过的角落 我们都会想起你的,0
461,天色虽然灰暗了 黎明光辉紧跟着,0
463,庆幸能遇见你 高兴能遇见你,0
464,满满你的回忆 永远不会消去,0
465,轻轻的每一句 都是在想你,0
466,我说今天是昨天的提炼 双手放开开始下一个启点,0
467,起点 意味着上一段的终点,0
468,无论成功或失败都是上帝馈赠的提点,0
469,也理解 下一段依旧冒着凶险,0
470,我用腾空的姿态渴望再带来一次席卷,0
471,你可以说 一切都是命中注定,0
472,那选择逆流而上也算一种宿命,0
473,因为那份倔强已在心中竖立,0
474,写首歌给未来的自己我装入信封速递,0
475,迈出那一步 我的脚步在提速,0
476,当我回头望着曾经奋力跑过的那一路,0
477,前方太多障碍物还在不断冲破那迷雾,0
478,靠执着的态度什么都不在乎 继续通过下一处,0
479,用时间下的赌注 让一切充满想象,0
480,多年后画的舞步 是否会有什么两样,0
481,又是否能够回忆过滤着过去的,0
482,当初的梦在眼里又或许是墨绿色,0
483,Super Duper - MJ116顽童,0
484,She Super Duper真想认识她,0
485,好到说不出话来 薪水都给她,0
488,着迷着不能不想她,0
490,为你改变style 为了你不在当台客,0
491,穿你喜欢的穿着 每天听你喜欢的歌,0
492,为了让她多看一眼 不晓得她有没有发现,0
493,我为她所做的改变 每一点都是心甘情愿,0
494,Oh you 我要带你回家,0
497,她就是这样的惹火,0
498,就像那偷心的小偷,0
499,悄悄的把我的心给掌握,0
500,见到她我魂都飞了,0
501,上班也都魂不守舍,0
502,像是被下了勾魂的符,0
503,她来了吗 在哪 快出现在这,0
504,我眼里只有她 我心里只要她的话,0
505,即使有人会笑我傻瓜,0
506,依然的把所有奉献给她,0
507,她个性绝对的nice,0
508,寻找个追求的Chance,0
509,要追她不能用钻石,0
510,完美个风格我绝对的爱死,0
511,Oh you 我要带你回家 Be my boo,0
521,外面温度太低就让我尽情的高冷,0
522,但只暖我的baby做她的超人,0
523,她从不介意这座城池岛屿的拥挤,0
524,会带上闺蜜团来找我兄弟开Party,0
525,再把studio当包间录完和eb的单曲,0
526,她喜欢我的腔调也低调不喜欢攀比,0
527,她计划一场旅行陪我巡演北上广,0
528,喝个烂醉靠我肩膀说陪她看月光,0
529,她给我的没法拒绝,0
530,秒杀宅出癌的贞操,0
531,姐们儿玩得尽兴就别只会专注我的闷骚,0
532,她知道我才是根本没办法停下来的摩羯,0
533,不止温暖上个冬天,0
534,我才是炽热的熔岩,0
535,跟我浪迹天涯走南闯北赚钱给她花,0
536,给她享受荣华富贵还要带她回我家,0
537,跟她说什么都不用担心就把自己交给我吧,0
542,对她的态度很在乎,0
543,是因为她总对我的利益真心最在乎,0
544,这园林城市的深处还是藏不住她的酷,0
545,超出她年龄的成熟从身材到内心深处,0
546,她只听最到位的陈述,0
547,如果你没有最好的风度她看你的眼神没温度,0
548,但她也会对我言听计从,0
549,每一个重大的决定之前征求我的主意,0
550,我有我的努力她有她自己的独立,0
551,保持必要的距离却又彼此那么熟悉,0
552,这段关系里面从来不crazy,0
